no.,receiving_date,location,harvesting_date,mass_g,volume_ml,yield_of_juice_ml,polyphenols_content_mg,polyphenols_concentration_mggae/ml,length,width,location_ElJahliye,location_Hasbaya,location_Rachiine,day_time_diff,n_days,maturity,humidity,solar_radiation,air_temperature,degree_brix,ta_av,mi,Cluster,polyphenols_category,mean_R,mean_G,mean_B,mean_intensity,variance_intensity,skewness_intensity,kurtosis_intensity,median_intensity,mode_intensity,mean_a,mean_b,mean_L,mean_intensity_lab,variance_intensity_lab,skewness_intensity_lab,kurtosis_intensity_lab,median_intensity_lab,mode_intensity_lab
210.0,2023-09-29,ElJahliye,2023-09-28,170.7,170.0,61.0,100.047198,1.64011799,56.89,66.74,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,15.4,1.888,8.15677966101695,1,low,161.1459,126.10108,115.2732,0.0,1055.5598747519557,24696.065844571276,3169746.860551281,126.0,128.0,161.1459,126.10108,115.2732,0.0,1055.5598747519557,24696.065844571276,3169746.860551281,126.0,128.0
211.0,2023-09-29,ElJahliye,2023-09-28,184.92,180.0,66.0,104.353982,1.58112094,61.09,69.54,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,15.0,1.504,9.97340425531915,1,low,160.66804,121.33672,126.68992,0.0,814.1978199664,11523.047762170756,1877031.0833988765,128.0,126.0,160.66804,121.33672,126.68992,0.0,814.1978199664,11523.047762170756,1877031.0833988765,128.0,126.0
212.0,2023-09-29,ElJahliye,2023-09-28,279.54,270.0,100.0,194.690265,1.94690265,69.64,84.91,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,13.0,1.536,8.46354166666667,1,low,175.11526,120.98552,124.43188,0.0,950.2765481471556,28081.692729795413,2162712.8232496222,128.0,128.0,175.11526,120.98552,124.43188,0.0,950.2765481471556,28081.692729795413,2162712.8232496222,128.0,128.0
213.0,2023-09-29,ElJahliye,2023-09-28,207.23,200.0,81.0,160.80531,1.98525074,57.58,71.08,True,False,False,0.925925925925926,1,False,38.95,170.0,24.6,11.6,1.632,7.1078431372549,1,low,164.82236,124.83702,122.22102,0.0,615.2753706488886,11408.10679621027,1040803.6810188155,128.0,128.0,164.82236,124.83702,122.22102,0.0,615.2753706488886,11408.10679621027,1040803.6810188155,128.0,128.0
214.0,2023-09-29,ElJahliye,2023-09-28,231.29,230.0,86.0,154.4955752,1.79646018,63.145,75.15,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,13.8,1.6,8.625,1,low,156.22024,132.48788,112.11082,0.0,1411.280230808489,10134.575439910182,4873596.613398619,128.0,128.0,156.22024,132.48788,112.11082,0.0,1411.280230808489,10134.575439910182,4873596.613398619,128.0,128.0
215.0,2023-09-29,ElJahliye,2023-09-28,142.91,140.0,47.0,97.8820059,2.08259587,51.165,62.45,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,12.0,1.28,9.375,1,low,163.03986,116.93698,124.95306,0.0,893.6643139988888,31842.007954502915,2522490.376672934,126.0,126.0,163.03986,116.93698,124.95306,0.0,893.6643139988888,31842.007954502915,2522490.376672934,126.0,126.0
216.0,2023-09-29,ElJahliye,2023-09-28,173.3,170.0,59.0,167.949853,2.84660767,54.615,68.3,True,False,False,0.925925925925926,1,False,38.95,170.0,24.6,12.6,1.664,7.57211538461538,1,low,170.57148,118.5293,122.12374,0.0,887.6965189744,27938.330358379124,2319247.0526469774,126.0,125.0,170.57148,118.5293,122.12374,0.0,887.6965189744,27938.330358379124,2319247.0526469774,126.0,125.0
217.0,2023-09-29,ElJahliye,2023-09-28,192.47,190.0,71.0,161.477876,2.27433628,59.805,67.08,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,13.5,1.664,8.11298076923077,1,low,158.33874,123.38816,118.04946,0.0,918.7804694611556,21908.434290313256,2817798.503208725,126.0,128.0,158.33874,123.38816,118.04946,0.0,918.7804694611556,21908.434290313256,2817798.503208725,126.0,128.0
218.0,2023-09-29,ElJahliye,2023-09-28,178.86,170.0,63.0,172.831858,2.74336283,54.845,68.1,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,15.0,1.76,8.52272727272727,1,low,154.91672,119.69894,122.1135,0.0,737.8502184104889,23491.704429720223,1837168.2547858472,126.0,126.0,154.91672,119.69894,122.1135,0.0,737.8502184104889,23491.704429720223,1837168.2547858472,126.0,126.0
219.0,2023-09-29,ElJahliye,2023-09-28,176.96,170.0,59.0,172.300885,2.92035398,54.32,72.46,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,12.8,1.312,9.75609756097561,1,low,146.73376,131.04698,111.8652,0.0,1330.7992246129334,17981.62271733404,4787401.515749874,127.0,128.0,146.73376,131.04698,111.8652,0.0,1330.7992246129334,17981.62271733404,4787401.515749874,127.0,128.0
220.0,2023-09-29,ElJahliye,2023-09-28,194.62,190.0,68.0,202.99705,2.98525074,62.025,69.71,True,False,False,0.925925925925926,1,False,38.95,170.0,24.6,16.6,2.304,7.20486111111111,1,moderate,162.4946,118.66296,119.8598,0.0,807.1327265144888,28305.93617715545,2252051.5809340216,125.0,125.0,162.4946,118.66296,119.8598,0.0,807.1327265144888,28305.93617715545,2252051.5809340216,125.0,125.0
221.0,2023-09-29,ElJahliye,2023-09-28,166.23,160.0,60.0,187.787611,3.12979351,53.235,69.14,True,False,False,0.925925925925926,1,False,38.95,170.0,24.6,14.8,1.984,7.45967741935484,1,low,148.4983,120.1122,122.66584,0.0,902.6490018004886,22205.36713179169,2697155.8415599256,126.0,128.0,148.4983,120.1122,122.66584,0.0,902.6490018004886,22205.36713179169,2697155.8415599256,126.0,128.0
222.0,2023-09-29,ElJahliye,2023-09-28,202.72,200.0,74.0,235.533923,3.18289086,60.63,70.58,True,False,False,0.925925925925926,1,False,38.95,170.0,24.6,10.6,1.952,5.43032786885246,1,moderate,161.56176,124.49224,111.49832,0.0,775.9003758464,23119.5536270313,2065243.7149415307,126.0,128.0,161.56176,124.49224,111.49832,0.0,775.9003758464,23119.5536270313,2065243.7149415307,126.0,128.0
223.0,2023-09-29,ElJahliye,2023-09-28,144.2,140.0,48.0,132.530973,2.76106195,51.08,66.22,True,False,False,0.925925925925926,1,False,38.95,170.0,24.6,14.2,1.856,7.65086206896552,1,low,154.64802,116.36742,122.987,0.0,752.5633993384889,26340.629943823584,2176522.362832744,126.0,128.0,154.64802,116.36742,122.987,0.0,752.5633993384889,26340.629943823584,2176522.362832744,126.0,128.0
224.0,2023-09-29,ElJahliye,2023-09-28,176.47,170.0,68.0,210.820059,3.10029499,58.26,65.28,True,False,False,0.925925925925926,1,True,38.95,170.0,24.6,13.0,1.568,8.29081632653061,1,moderate,168.85382,123.4749,119.0555,0.0,1018.6485372212891,28618.36487160363,3339008.1163370823,126.0,128.0,168.85382,123.4749,119.0555,0.0,1018.6485372212891,28618.36487160363,3339008.1163370823,126.0,128.0
225.0,2023-10-04,Hasbaya,2023-10-03,304.68,300.0,83.0,125.60177,1.51327434,64.445,81.3,False,True,False,0.0,1,True,69.72,160.0,20.41,12.8,1.504,8.51063829787234,2,low,166.04066,120.15982,124.11456,0.0,894.4820033109335,28007.923855314562,2239939.4412731617,126.0,128.0,166.04066,120.15982,124.11456,0.0,894.4820033109335,28007.923855314562,2239939.4412731617,126.0,128.0
226.0,2023-10-04,Hasbaya,2023-10-03,232.44,230.0,118.0,246.442478,2.08849558,62.795,73.41,False,True,False,0.0,1,True,69.72,160.0,20.41,11.0,1.248,8.81410256410256,2,moderate,170.78596,123.54464,120.49024,0.0,921.4822957438221,26671.60284183627,2268485.2608798407,128.0,128.0,170.78596,123.54464,120.49024,0.0,921.4822957438221,26671.60284183627,2268485.2608798407,128.0,128.0
227.0,2023-10-04,Hasbaya,2023-10-03,186.15,180.0,73.0,161.719764,2.21533923,58.73,71.59,False,True,False,0.0,1,True,69.72,160.0,20.41,12.5,1.44,8.68055555555556,2,low,150.27818,120.63024,119.47856,0.0,657.0203940532887,16245.853734886374,1497906.2764940427,126.0,127.0,150.27818,120.63024,119.47856,0.0,657.0203940532887,16245.853734886374,1497906.2764940427,126.0,127.0
228.0,2023-10-04,Hasbaya,2023-10-03,259.59,250.0,93.0,196.973451,2.1179941,50.205,76.77,False,True,False,0.0,1,True,69.72,160.0,20.41,14.8,1.824,8.1140350877193,2,low,160.7477,122.3514,113.95076,0.0,634.9995926644889,18158.166863126306,1362815.5485688704,125.0,121.0,160.7477,122.3514,113.95076,0.0,634.9995926644889,18158.166863126306,1362815.5485688704,125.0,121.0
229.0,2023-10-04,Hasbaya,2023-10-03,255.23,250.0,95.0,184.675516,1.9439528,62.58,75.64,False,True,False,0.0,1,False,69.72,160.0,20.41,13.8,1.856,7.43534482758621,2,low,163.40424,126.36734,116.04408,0.0,1322.2535643071556,17563.802485900003,5030145.501034546,127.0,125.0,163.40424,126.36734,116.04408,0.0,1322.2535643071556,17563.802485900003,5030145.501034546,127.0,125.0
230.0,2023-10-04,Hasbaya,2023-10-03,179.03,170.0,69.0,143.699115,2.08259587,56.255,67.02,False,True,False,0.0,1,True,69.72,160.0,20.41,13.0,1.568,8.29081632653061,2,low,172.1552,118.64454,120.44782,0.0,1054.0588837829334,36311.956220806635,3481816.62953504,126.0,128.0,172.1552,118.64454,120.44782,0.0,1054.0588837829334,36311.956220806635,3481816.62953504,126.0,128.0
231.0,2023-10-04,Hasbaya,2023-10-03,168.81,160.0,53.0,140.707965,2.65486726,52.535,69.91,False,True,False,0.0,1,True,69.72,160.0,20.41,15.8,1.92,8.22916666666667,2,low,163.9644,124.70184,123.66242,0.0,579.4162314004891,10784.243245054657,872994.647558488,128.0,126.0,163.9644,124.70184,123.66242,0.0,579.4162314004891,10784.243245054657,872994.647558488,128.0,126.0
232.0,2023-10-04,Hasbaya,2023-10-03,186.17,180.0,64.0,108.176991,1.69026549,58.48,73.87,False,True,False,0.0,1,True,69.72,160.0,20.41,11.4,1.344,8.48214285714286,2,low,154.6956,121.82816,113.4039,0.0,738.9706652138221,23469.070838609,2162159.4769793767,125.0,125.0,154.6956,121.82816,113.4039,0.0,738.9706652138221,23469.070838609,2162159.4769793767,125.0,125.0
233.0,2023-10-04,Hasbaya,2023-10-03,215.71,210.0,89.0,187.188791,2.10324484,53.06,69.12,False,True,False,0.0,1,False,69.72,160.0,20.41,13.8,1.728,7.98611111111111,2,low,168.78738,120.81086,122.67456,0.0,738.6161577955555,18405.713012089233,1372074.2069903093,128.0,125.0,168.78738,120.81086,122.67456,0.0,738.6161577955555,18405.713012089233,1372074.2069903093,128.0,125.0
234.0,2023-10-04,Hasbaya,2023-10-03,207.83,200.0,83.0,164.041298,1.97640118,57.345,74.08,False,True,False,0.0,1,False,69.72,160.0,20.41,13.6,1.952,6.9672131147541,2,low,156.29684,122.35652,117.15784,0.0,681.6174793955555,19362.586176030563,1662779.8763210485,126.0,128.0,156.29684,122.35652,117.15784,0.0,681.6174793955555,19362.586176030563,1662779.8763210485,126.0,128.0
235.0,2023-10-04,Hasbaya,2023-10-03,185.23,180.0,78.0,158.761062,2.03539823,55.445,70.15,False,True,False,0.0,1,False,69.72,160.0,20.41,12.5,1.6,7.8125,2,low,166.79166,121.90744,116.94978,0.0,858.3199505272888,26224.533845026104,2162048.82212827,126.0,125.0,166.79166,121.90744,116.94978,0.0,858.3199505272888,26224.533845026104,2162048.82212827,126.0,125.0
236.0,2023-10-04,Hasbaya,2023-10-03,185.75,180.0,76.0,220.153392,2.89675516,56.58,70.94,False,True,False,0.0,1,False,69.72,160.0,20.41,12.8,1.952,6.55737704918033,2,moderate,148.17422,115.37024,123.47924,0.0,716.0506242566668,24130.036819712073,2015099.8405108424,125.0,128.0,148.17422,115.37024,123.47924,0.0,716.0506242566668,24130.036819712073,2015099.8405108424,125.0,128.0
237.0,2023-10-04,Hasbaya,2023-10-03,241.22,240.0,93.0,318.504425,3.42477876,66.775,76.43,False,True,False,0.0,1,False,69.72,160.0,20.41,11.0,1.568,7.01530612244898,2,moderate,150.87794,126.5344,113.16886,0.0,1088.5925207288888,29382.13144896911,3791606.656185559,126.0,128.0,150.87794,126.5344,113.16886,0.0,1088.5925207288888,29382.13144896911,3791606.656185559,126.0,128.0
238.0,2023-10-04,Hasbaya,2023-10-03,241.5,240.0,101.0,288.99705,2.86135693,57.5,71.67,False,True,False,0.0,1,False,69.72,160.0,20.41,12.4,1.568,7.90816326530612,2,moderate,160.74734,131.21122,113.82356,0.0,1227.9656320339557,18785.584666838407,3812953.606862561,128.0,125.0,160.74734,131.21122,113.82356,0.0,1227.9656320339557,18785.584666838407,3812953.606862561,128.0,125.0
239.0,2023-10-04,Hasbaya,2023-10-03,212.86,210.0,45.0,111.637168,2.48082596,53.925,70.22,False,True,False,0.0,1,True,69.72,160.0,20.41,14.6,1.696,8.60849056603774,2,low,169.13674,120.4842,119.28956,0.0,875.1545610833334,30314.01155606571,2363969.803185287,126.0,126.0,169.13674,120.4842,119.28956,0.0,875.1545610833334,30314.01155606571,2363969.803185287,126.0,126.0
240.0,2023-10-04,Hasbaya,2023-10-03,122.13,120.0,56.0,164.861357,2.9439528,45.035,56.59,False,True,False,0.0,1,False,69.72,160.0,20.41,13.0,1.76,7.38636363636364,2,low,154.79866,120.86868,118.3273,0.0,597.463823474489,18637.928404618033,1368753.9401749438,125.0,128.0,154.79866,120.86868,118.3273,0.0,597.463823474489,18637.928404618033,1368753.9401749438,125.0,128.0
241.0,2023-10-04,Hasbaya,2023-10-03,144.84,140.0,56.0,243.327434,4.34513274,52.0,64.57,False,True,False,0.0,1,False,69.72,160.0,20.41,13.9,1.952,7.12090163934426,2,moderate,130.27352,130.853,108.72302,0.0,1249.5053090876004,8620.683331255143,4929328.333301731,126.0,128.0,130.27352,130.853,108.72302,0.0,1249.5053090876004,8620.683331255143,4929328.333301731,126.0,128.0
242.0,2023-10-04,Hasbaya,2023-10-03,205.42,200.0,81.0,192.345133,2.37463127,58.47,73.87,False,True,False,0.0,1,True,69.72,160.0,20.41,15.0,1.824,8.22368421052632,2,low,155.4744,117.74184,121.88584,0.0,811.3071621859559,27335.794033635648,2307584.7133479347,126.0,128.0,155.4744,117.74184,121.88584,0.0,811.3071621859559,27335.794033635648,2307584.7133479347,126.0,128.0
243.0,2023-10-04,Hasbaya,2023-10-03,198.78,190.0,74.0,195.150442,2.63716814,61.545,76.59,False,True,False,0.0,1,False,69.72,160.0,20.41,13.0,2.08,6.25,2,low,170.62174,122.25686,117.0711,0.0,1013.6297833233333,33578.166613184985,2990411.3857789603,126.0,125.0,170.62174,122.25686,117.0711,0.0,1013.6297833233333,33578.166613184985,2990411.3857789603,126.0,125.0
244.0,2023-10-04,Hasbaya,2023-10-03,154.59,150.0,63.0,129.159292,2.05014749,50.43,65.07,False,True,False,0.0,1,True,69.72,160.0,20.41,15.0,1.76,8.52272727272727,2,low,148.01442,135.8108,108.06898,0.0,1877.7300407066666,6947.681599206211,8885010.522509368,127.0,125.0,148.01442,135.8108,108.06898,0.0,1877.7300407066666,6947.681599206211,8885010.522509368,127.0,125.0
245.0,2023-10-04,Hasbaya,2023-10-03,198.77,190.0,72.0,133.59292,1.85545723,57.13,75.96,False,True,False,0.0,1,True,69.72,160.0,20.41,12.0,1.44,8.33333333333333,2,low,148.44756,125.17662,114.57806,0.0,1048.750975442489,27569.98269488128,3872470.8334734626,126.0,126.0,148.44756,125.17662,114.57806,0.0,1048.750975442489,27569.98269488128,3872470.8334734626,126.0,126.0
246.0,2023-10-04,Hasbaya,2023-10-03,188.19,180.0,73.0,276.710914,3.79056047,58.015,68.86,False,True,False,0.0,1,False,69.72,160.0,20.41,13.2,2.048,6.4453125,2,moderate,149.44606,117.61064,124.92286,0.0,779.8576069118222,20758.515504616385,1996530.092932008,126.0,126.0,149.44606,117.61064,124.92286,0.0,779.8576069118222,20758.515504616385,1996530.092932008,126.0,126.0
247.0,2023-10-04,Hasbaya,2023-10-03,280.5,270.0,120.0,327.433628,2.72861357,67.445,80.91,False,True,False,0.0,1,False,69.72,160.0,20.41,13.0,1.76,7.38636363636364,2,moderate,163.66872,123.49522,121.91504,0.0,971.4578246844,22670.66377238924,2519754.894436668,127.0,125.0,163.66872,123.49522,121.91504,0.0,971.4578246844,22670.66377238924,2519754.894436668,127.0,125.0
248.0,2023-10-04,Hasbaya,2023-10-03,193.79,190.0,82.0,250.59587,3.0560472,57.895,68.94,False,True,False,0.0,1,False,69.72,160.0,20.41,14.0,1.984,7.05645161290323,2,moderate,156.86188,117.93826,119.23138,0.0,615.2595473877334,20056.644220869468,1364029.7244696675,125.0,128.0,156.86188,117.93826,119.23138,0.0,615.2595473877334,20056.644220869468,1364029.7244696675,125.0,128.0
249.0,2023-10-04,Hasbaya,2023-10-03,340.97,320.0,121.0,367.640118,3.03834808,71.575,85.46,False,True,False,0.0,1,False,69.72,160.0,20.41,13.6,1.888,7.20338983050847,2,moderate,143.97856,127.98908,110.4366,0.0,1355.8445011136002,15593.295241949489,6231983.815166318,126.0,128.0,143.97856,127.98908,110.4366,0.0,1355.8445011136002,15593.295241949489,6231983.815166318,126.0,128.0
250.0,2023-10-04,Hasbaya,2023-10-03,194.11,190.0,73.0,282.525074,3.87020649,56.2,71.54,False,True,False,0.0,1,False,69.72,160.0,20.41,15.4,2.176,7.07720588235294,2,moderate,160.187,122.57786,123.1249,0.0,1060.232543015822,18949.860470346943,3322026.8073349027,127.0,128.0,160.187,122.57786,123.1249,0.0,1060.232543015822,18949.860470346943,3322026.8073349027,127.0,128.0
251.0,2023-10-04,Rachiine,2023-10-04,313.11,300.0,107.0,299.83516,2.802197802,70.97,74.0,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.9,2.816,5.64630681818182,0,moderate,167.7978,119.8812,122.74948,0.0,888.9102672099557,28327.204483267615,2214070.293689026,126.0,128.0,167.7978,119.8812,122.74948,0.0,888.9102672099557,28327.204483267615,2214070.293689026,126.0,128.0
252.0,2023-10-04,Rachiine,2023-10-04,345.96,340.0,138.0,406.41758,2.945054945,80.195,88.96,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,16.0,2.21866666666667,7.21153846153845,0,high,165.30344,123.34984,114.89384,0.0,799.1190999672889,20638.9549308014,2106823.5612317123,126.0,126.0,165.30344,123.34984,114.89384,0.0,799.1190999672889,20638.9549308014,2106823.5612317123,126.0,126.0
253.0,2023-10-04,Rachiine,2023-10-04,368.03,360.0,150.0,419.78022,2.798534799,74.74,90.45,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.0,2.45333333333333,6.11413043478262,0,high,146.36312,118.98558,120.74044,0.0,698.5726215622666,22154.182907317594,1853504.5939455533,125.0,126.0,146.36312,118.98558,120.74044,0.0,698.5726215622666,22154.182907317594,1853504.5939455533,125.0,126.0
254.0,2023-10-04,Rachiine,2023-10-04,399.51,390.0,160.0,430.18315,2.688644689,78.94,93.8,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.0,2.47466666666667,6.0614224137931,0,high,153.84102,120.08446,120.3675,0.0,750.109984746622,22200.672325979805,2054372.6890212586,126.0,126.0,153.84102,120.08446,120.3675,0.0,750.109984746622,22200.672325979805,2054372.6890212586,126.0,126.0
255.0,2023-10-04,Rachiine,2023-10-04,383.07,380.0,134.0,511.94872,3.820512821,83.775,87.63,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.2,2.70933333333333,5.61023622047245,0,high,166.00498,124.83638,114.56518,0.0,856.8749094698222,22420.638019089107,2171102.978719093,126.0,128.0,166.00498,124.83638,114.56518,0.0,856.8749094698222,22420.638019089107,2171102.978719093,126.0,128.0
256.0,2023-10-04,Rachiine,2023-10-04,326.86,320.0,132.0,324.92308,2.461538462,75.245,85.78,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.5,2.368,6.54560810810811,0,moderate,144.13108,121.4575,116.89514,0.0,792.9336638846222,22856.114743541184,2376304.193692119,125.0,127.0,144.13108,121.4575,116.89514,0.0,792.9336638846222,22856.114743541184,2376304.193692119,125.0,127.0
257.0,2023-10-04,Rachiine,2023-10-04,328.3,320.0,130.0,240.0,1.846153846,73.79,85.07,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.2,2.34666666666667,6.47727272727272,0,moderate,147.53986,131.23196,108.74484,0.0,1101.0545602716002,24548.03470289161,3733449.4862789046,127.0,128.0,147.53986,131.23196,108.74484,0.0,1101.0545602716002,24548.03470289161,3733449.4862789046,127.0,128.0
258.0,2023-10-04,Rachiine,2023-10-04,310.9,310.0,100.0,504.0293,5.04029304,75.68,87.0,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,14.9,2.24,6.65178571428571,0,high,162.8791,120.37128,124.35002,0.0,805.1510710933336,23113.210211275233,1827702.1041978751,126.0,128.0,162.8791,120.37128,124.35002,0.0,805.1510710933336,23113.210211275233,1827702.1041978751,126.0,128.0
259.0,2023-10-04,Rachiine,2023-10-04,502.95,500.0,176.0,635.663,3.611721612,85.68,96.12,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.1,2.45333333333333,6.15489130434783,0,high,164.39556,116.43006,121.30058,0.0,815.9641237288889,29855.891479810714,2295808.918468093,125.0,125.0,164.39556,116.43006,121.30058,0.0,815.9641237288889,29855.891479810714,2295808.918468093,125.0,125.0
260.0,2023-10-04,Rachiine,2023-10-04,391.78,380.0,158.0,561.39194,3.553113553,80.425,84.98,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,14.9,2.048,7.275390625,0,high,171.43166,118.42894,122.51842,0.0,854.7105470932887,24712.826205901492,1982560.3723227656,127.0,125.0,171.43166,118.42894,122.51842,0.0,854.7105470932887,24712.826205901492,1982560.3723227656,127.0,125.0
261.0,2023-10-04,Rachiine,2023-10-04,431.28,430.0,146.0,341.20147,2.336996337,83.15,86.21,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.5,2.32533333333333,6.66571100917432,0,moderate,162.64598,116.26898,124.83706,0.0,887.634196213289,32672.948718691896,2571811.9330489496,126.0,126.0,162.64598,116.26898,124.83706,0.0,887.634196213289,32672.948718691896,2571811.9330489496,126.0,126.0
262.0,2023-10-04,Rachiine,2023-10-04,303.84,300.0,121.0,304.93773,2.52014652,72.205,81.07,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.0,2.66666666666667,5.62499999999999,0,moderate,144.22192,127.7917,109.4317,0.0,996.5348188997332,20307.322203656266,3654761.225694392,126.0,128.0,144.22192,127.7917,109.4317,0.0,996.5348188997332,20307.322203656266,3654761.225694392,126.0,128.0
263.0,2023-10-04,Rachiine,2023-10-04,317.13,310.0,103.0,299.19048,2.904761905,75.17,82.6,False,False,True,0.037037037037037,0,False,71.67,223.0,21.62,15.0,2.19733333333333,6.82645631067962,0,moderate,151.36754,119.78982,119.87244,0.0,658.0209279955556,16685.97550721745,1646980.1351163695,125.0,128.0,151.36754,119.78982,119.87244,0.0,658.0209279955556,16685.97550721745,1646980.1351163695,125.0,128.0
